"","GS","ar1","ma1","lat","long","loglike","phi","phylum","kingdom","maxh"
"1268","Temora sp",0.310456168767262,0.454389118075898,-34,151,0.310671601200312,0.440351022359226,NA,NA,NA
"1269","Tetraselmis sp",0.441524471867541,0.435770216515067,-38,145,0.310671601200312,1.08585115315129,"Chlorophyta","Viridiplantae",NA
"1270","Tetraselmis sp",0.565027971513527,0.345998507860153,-38,144,0.310671601200312,1.20496512749785,"Chlorophyta","Viridiplantae",NA
"1271","Thalassionema sp",0.256370804854244,0.124435238663193,-29,154,0.310671601200312,0.539587201329856,"Bacillariophyta",NA,NA
"1272","Thalassiosira mala",0.692488753022046,0.445051470817912,-38,145,0.310671601200312,1.90248620763911,"Bacillariophyta",NA,NA
"1273","Thalassiosira mala",0.63472504648693,0.496445283390087,-38,144,0.310671601200312,2.10539651621943,"Bacillariophyta",NA,NA
"1274","Thalassiosira sp",-0.0564371196641652,-0.083075894918307,-38,145,0.310671601200312,-0.221306276014431,"Bacillariophyta",NA,NA
"1275","Thalia democratica",-0.800890622754034,-0.999877663063667,-34,151,0.310671601200312,-0.350480442404703,"Chordata","Metazoa",NA
"1276","Tinea pellionella",-0.932823837496737,-0.999555676241241,56,13,0.310671601200312,-0.205245306033289,"Arthropoda","Metazoa",NA
"1277","Tirumala septentrionis",0.652655685066498,0.428929702044284,21,105,0.310671601200312,0.508695617878322,"Arthropoda","Metazoa",NA
"1278","Tischeria ekebladella",-0.0805809634355087,-0.0722907844161599,56,13,0.310671601200312,-0.42920187481386,"Arthropoda","Metazoa",NA
"1279","Tortrix viridana",-0.0296406420700576,-0.0296668677433677,56,13,0.310671601200312,-0.763761289422961,"Arthropoda","Metazoa",NA
"1280","Trachycera advenella",-0.0728866835646534,-0.0741249997218103,56,13,0.310671601200312,-0.157906157701135,NA,NA,NA
"1281","Trichocerca birostris",0.213745806970107,0.212563532713874,46,-90,0.310671601200312,0.429211667885363,NA,NA,NA
"1282","Trichocerca cylindrica",0.637492664947876,0.625080610320946,46,-90,0.310671601200312,0.241814901238005,"Rotifera","Metazoa",NA
"1283","Trichocerca multicrinis",0.534922491133886,0.629866783902051,46,-90,0.310671601200312,0.143171860692148,NA,NA,NA
"1284","Trichocerca rousseleti",-0.726781544852724,-0.999980982196108,46,-90,0.310671601200312,-0.192553144091641,NA,NA,NA
"1285","Trichocerca similis",0.422674206185096,0.643965170558997,46,-90,0.310671601200312,-0.381607193787945,"Rotifera","Metazoa",NA
"1286","Trichocerca sp",0.829897769521882,0.549892564519623,46,-90,0.310671601200312,0.0875258579071544,NA,NA,NA
"1287","Tripos furca",0.503609839660748,0.329631016858883,-43,147,0.310671601200312,1.0702369001196,NA,NA,NA
"1288","Tripos fusus",0.264869742217705,0.163036787598565,-43,147,0.310671601200312,0.0140275785267466,NA,NA,NA
"1289","Tripos lineatus",0.122986276274302,0.0740062269838367,-38,145,0.310671601200312,-0.322277990400909,NA,NA,NA
"1290","Tripos sp",0.383836598567941,0.227348073400405,-43,147,0.310671601200312,1.01913882628328,NA,NA,NA
"1291","Tripos tenue",0.247345336287162,0.245704382365152,-38,145,0.310671601200312,0.52093358042273,NA,NA,NA
"1292","Troglodytes hiemalis",-0.751244446698444,-0.999788973098772,44,-72,0.310671601200312,-0.279180333757432,"Chordata","Metazoa",NA
"1293","Troglodytes troglodytes",0.418581642763517,0.890388828178511,33,133,0.310671601200312,-0.758480424399057,"Chordata","Metazoa",NA
"1294","Tropocyclops prasinus",0.550014446991224,0.608452533301862,46,-90,0.310671601200312,0.492767812564572,"Arthropoda","Metazoa",NA
"1295","Tropocyclops prasinus",0.348654408253507,0.34873201956963,46,-90,0.310671601200312,0.416551862361659,"Arthropoda","Metazoa",NA
"1296","Undinula vulgaris",0.825957524766923,0.998895809585239,-34,151,0.310671601200312,-0.487300041642073,"Arthropoda","Metazoa",NA
"1297","Unidentified ",0.623467639432195,0.482232456436422,43,-89,0.310671601200312,0.951888652605626,NA,NA,NA
"1298","Uta stansburiana",0.436881277041433,0.449393530194511,33,-107,0.310671601200312,0.084381434681369,"Chordata","Metazoa",NA
"1299","Uta stansburiana",-0.720874293067006,-0.229892419003274,33,-107,0.310671601200312,0.384542339857692,"Chordata","Metazoa",NA
"1300","Uta stansburiana",0.685807063163563,0.999767166688236,33,-107,0.310671601200312,-0.290302384282234,"Chordata","Metazoa",NA
"1301","Vernonia baldwinii",-0.62891574941792,-0.993206051566407,39,-97,4.9137222327389,0.406883541508258,"Streptophyta","Viridiplantae",0.442760943
"1302","Vernonia baldwinii",0.599174314494449,0.998711656514598,39,-97,16.1450125663644,0.440858750671608,"Streptophyta","Viridiplantae",0.442760943
"1303","Vernonia baldwinii",0.773072575354598,0.994997843528636,39,-97,5.32080721794134,0.206301070822004,"Streptophyta","Viridiplantae",0.442760943
"1304","Vernonia baldwinii",0.849115004687536,0.999363009372499,39,-97,13.9190380471606,1.62793319864985,"Streptophyta","Viridiplantae",0.442760943
"1305","Vernonia baldwinii",0.99999548318573,0.999271277795296,39,-97,6.5420631079973,1.6455313923915,"Streptophyta","Viridiplantae",0.442760943
"1306","Vernonia baldwinii",0.668385293438884,0.449559318842936,39,-97,0.0890685254959465,1.23657856627453,"Streptophyta","Viridiplantae",0.442760943
"1307","Vernonia baldwinii",0.902960257734186,0.996668868954375,39,-97,-10.1280396851245,1.39091497896783,"Streptophyta","Viridiplantae",0.442760943
"1308","Vernonia baldwinii",-0.832815257001926,-0.998928039463379,39,-97,30.4175994596605,0.0863670550954101,"Streptophyta","Viridiplantae",0.442760943
"1309","Vireo altiloquus",0.850280454077108,0.547144452846392,18,-65,0.310671601200312,0.441983144752549,"Chordata","Metazoa",NA
"1310","Vulpes vulpes",0.95183093920113,0.999685771819492,35,136,0.310671601200312,2.95673420433606,"Chordata","Metazoa",NA
"1311","Vulpes vulpes",0.530688851459988,0.753844372369423,35,137,0.310671601200312,1.03181794956431,"Chordata","Metazoa",NA
"1312","Xanthorhoe ferrugata",0.501810449647586,0.337093772841375,56,13,0.310671601200312,0.522563862861046,"Arthropoda","Metazoa",NA
"1313","Xanthorhoe fluctuata",-0.242733784271594,-0.169709432404789,56,13,0.310671601200312,-0.627311580331051,"Arthropoda","Metazoa",NA
"1314","Yponomeuta cagnagella",0.279404982975994,0.288044039473242,56,13,0.310671601200312,0.280220948041335,"Arthropoda","Metazoa",NA
"1315","Yponomeuta malinellus",0.151532560829658,0.141326171334198,56,13,0.310671601200312,0.0157206900790393,"Arthropoda","Metazoa",NA
"1316","Ypsolopha alpella",0.327718750978036,0.344969127560898,56,13,0.310671601200312,0.478981262896768,"Arthropoda","Metazoa",NA
"1317","Ypsolopha vittella",0.409981364844883,0.583634324226045,56,13,0.310671601200312,0.655225383650145,"Arthropoda","Metazoa",NA
"1318","Zonotrichia albicollis",-0.806669602437934,-0.9998009435609,44,-72,0.310671601200312,-0.214363992046411,"Chordata","Metazoa",NA
"1319","Zosterops japonicus",0.547215037770075,0.999987293494306,36,139,0.310671601200312,0.913669598670081,"Chordata","Metazoa",NA
"1320","Zosterops japonicus",0.836315865799487,0.999985747552771,35,137,0.310671601200312,1.27522999102795,"Chordata","Metazoa",NA
